Datetime,Open,High,Low,Close,Adj Close,Volume
2022-07-28 10:05:00-04:00,831.2999877929688,832.0800170898438,830.8770751953125,831.3400268554688,831.3400268554688,56893
2022-07-28 10:06:00-04:00,831.280029296875,831.47998046875,827.6801147460938,827.71142578125,827.71142578125,132417
2022-07-28 10:07:00-04:00,827.7750244140625,829.89990234375,827.7750244140625,829.5999755859375,829.5999755859375,58340
2022-07-28 10:08:00-04:00,829.6599731445312,829.8364868164062,828.0,828.1699829101562,828.1699829101562,86529
2022-07-28 10:09:00-04:00,828.2249755859375,828.3900146484375,825.219970703125,827.030029296875,827.030029296875,160114
2022-07-28 10:10:00-04:00,827.260009765625,830.4998779296875,826.97998046875,829.875,829.875,110865
2022-07-28 10:11:00-04:00,829.9550170898438,830.0999755859375,826.75,827.3261108398438,827.3261108398438,69084
2022-07-28 10:12:00-04:00,827.280029296875,827.3699951171875,825.219970703125,825.8900146484375,825.8900146484375,114170
2022-07-28 10:13:00-04:00,825.8099975585938,829.0900268554688,825.5999755859375,828.6500244140625,828.6500244140625,99612
2022-07-28 10:14:00-04:00,828.5599975585938,828.969970703125,826.5100708007812,828.6649780273438,828.6649780273438,82472
2022-07-28 10:15:00-04:00,828.4962158203125,829.0999755859375,825.9500122070312,826.3499755859375,826.3499755859375,83867
2022-07-28 10:16:00-04:00,826.47998046875,828.469970703125,826.3200073242188,827.52001953125,827.52001953125,69828
2022-07-28 10:17:00-04:00,827.7098999023438,830.0900268554688,827.3001098632812,827.8751220703125,827.8751220703125,129093
2022-07-28 10:18:00-04:00,827.8800048828125,827.8800048828125,825.3499755859375,826.47998046875,826.47998046875,121801
2022-07-28 10:19:00-04:00,826.4000854492188,827.6099853515625,826.0,826.6016845703125,826.6016845703125,65300
2022-07-28 10:20:00-04:00,826.4199829101562,826.9998779296875,825.4000244140625,826.1472778320312,826.1472778320312,97259
2022-07-28 10:21:00-04:00,826.0549926757812,828.3099975585938,825.010009765625,825.0499877929688,825.0499877929688,144956
2022-07-28 10:22:00-04:00,825.0,825.0,821.010009765625,821.5250244140625,821.5250244140625,245425
2022-07-28 10:23:00-04:00,821.5549926757812,822.969970703125,821.4600219726562,822.6799926757812,822.6799926757812,125637
2022-07-28 10:24:00-04:00,822.6312255859375,823.0900268554688,821.8865966796875,822.3800048828125,822.3800048828125,75903
2022-07-28 10:25:00-04:00,822.75,823.1798706054688,820.5139770507812,820.6840209960938,820.6840209960938,108712
2022-07-28 10:26:00-04:00,820.739990234375,821.530029296875,818.5999755859375,819.5186157226562,819.5186157226562,167718
2022-07-28 10:27:00-04:00,819.530029296875,819.7899169921875,818.4000244140625,818.8900146484375,818.8900146484375,97791
2022-07-28 10:28:00-04:00,818.8499755859375,820.47998046875,818.6400146484375,820.2999877929688,820.2999877929688,83719
2022-07-28 10:29:00-04:00,820.4099731445312,823.14990234375,819.3400268554688,822.3560180664062,822.3560180664062,110343
2022-07-28 10:30:00-04:00,822.3699951171875,823.2949829101562,821.6199951171875,821.8599853515625,821.8599853515625,116160
2022-07-28 10:31:00-04:00,821.6799926757812,821.6799926757812,819.432373046875,820.3150024414062,820.3150024414062,69630
2022-07-28 10:32:00-04:00,820.4998779296875,820.4998779296875,818.52001953125,819.4000244140625,819.4000244140625,72995
2022-07-28 10:33:00-04:00,819.3101196289062,821.9199829101562,819.2000122070312,821.8121948242188,821.8121948242188,88642
2022-07-28 10:34:00-04:00,821.75,824.0,821.5900268554688,822.6655883789062,822.6655883789062,94885
2022-07-28 10:35:00-04:00,822.8800048828125,825.8800048828125,822.8800048828125,825.3599853515625,825.3599853515625,128034
2022-07-28 10:36:00-04:00,825.030029296875,827.25,825.02001953125,827.25,827.25,114300
2022-07-28 10:37:00-04:00,827.0999755859375,829.1099853515625,827.0999755859375,828.219970703125,828.219970703125,155252
2022-07-28 10:38:00-04:00,828.3400268554688,828.7999267578125,827.5800170898438,828.0599975585938,828.0599975585938,73532
2022-07-28 10:39:00-04:00,828.0599975585938,829.5,828.0599975585938,828.5100708007812,828.5100708007812,86528
2022-07-28 10:40:00-04:00,828.52001953125,829.9400024414062,828.4299926757812,828.75,828.75,72410
2022-07-28 10:41:00-04:00,828.7755126953125,829.7598876953125,827.5,827.6099853515625,827.6099853515625,98112
2022-07-28 10:42:00-04:00,827.6649780273438,828.2999877929688,827.14501953125,827.260009765625,827.260009765625,54202
2022-07-28 10:43:00-04:00,827.25,827.5,824.0,825.3001098632812,825.3001098632812,131446
2022-07-28 10:44:00-04:00,825.4550170898438,827.9998779296875,825.280029296875,827.3300170898438,827.3300170898438,78435
2022-07-28 10:45:00-04:00,827.780029296875,829.489990234375,827.0599975585938,828.2664794921875,828.2664794921875,82355
2022-07-28 10:46:00-04:00,828.3529052734375,828.989990234375,826.780029296875,828.7789916992188,828.7789916992188,72606
2022-07-28 10:47:00-04:00,828.6514892578125,830.8200073242188,828.4201049804688,830.6099853515625,830.6099853515625,112587
2022-07-28 10:48:00-04:00,830.030029296875,831.8400268554688,829.99462890625,831.6099853515625,831.6099853515625,158001
2022-07-28 10:49:00-04:00,831.6400146484375,832.4500122070312,831.27001953125,832.4099731445312,832.4099731445312,96544
2022-07-28 10:50:00-04:00,832.4500122070312,832.5,831.7100219726562,832.155029296875,832.155029296875,76822
2022-07-28 10:51:00-04:00,832.1129760742188,832.5,831.5800170898438,832.0,832.0,62716
2022-07-28 10:52:00-04:00,832.0399780273438,832.7999877929688,831.5999755859375,832.4199829101562,832.4199829101562,77692
2022-07-28 10:53:00-04:00,832.5,832.77001953125,830.9500122070312,831.3300170898438,831.3300170898438,77394
2022-07-28 10:54:00-04:00,831.3073120117188,832.3800048828125,830.5499877929688,831.9005126953125,831.9005126953125,74794
2022-07-28 10:55:00-04:00,831.7999877929688,832.219970703125,831.0601196289062,831.9849853515625,831.9849853515625,47116
2022-07-28 10:56:00-04:00,831.77001953125,833.5499877929688,831.2600708007812,832.8054809570312,832.8054809570312,107441
2022-07-28 10:57:00-04:00,832.719970703125,834.75,832.6099853515625,833.969970703125,833.969970703125,119302
2022-07-28 10:58:00-04:00,834.0700073242188,834.9600219726562,833.5999755859375,834.2750244140625,834.2750244140625,78516
2022-07-28 10:59:00-04:00,834.3201293945312,834.9600219726562,834.0,834.72998046875,834.72998046875,89559
2022-07-28 11:00:00-04:00,834.7750244140625,835.4498901367188,833.6799926757812,834.594970703125,834.594970703125,122169
2022-07-28 11:01:00-04:00,834.594970703125,836.6715087890625,834.1484985351562,836.0,836.0,102266
2022-07-28 11:02:00-04:00,836.010009765625,837.4400024414062,835.9299926757812,837.4400024414062,837.4400024414062,119489
2022-07-28 11:03:00-04:00,837.3082275390625,840.3800048828125,837.3082275390625,838.7100219726562,838.7100219726562,230828
2022-07-28 11:04:00-04:00,838.6165771484375,839.8298950195312,837.25,839.0579833984375,839.0579833984375,134836
2022-07-28 11:05:00-04:00,839.1699829101562,840.7100219726562,838.25,840.4000244140625,840.4000244140625,141573
2022-07-28 11:06:00-04:00,840.4099731445312,841.75,840.0401000976562,841.0709228515625,841.0709228515625,134992
2022-07-28 11:07:00-04:00,841.2899780273438,843.5399169921875,841.0,842.8305053710938,842.8305053710938,165171
2022-07-28 11:08:00-04:00,842.7999877929688,842.8773193359375,840.469970703125,841.197509765625,841.197509765625,132962
2022-07-28 11:09:00-04:00,841.22998046875,841.9400024414062,840.5490112304688,841.719970703125,841.719970703125,92806
2022-07-28 11:10:00-04:00,841.7973022460938,841.8115844726562,839.5,839.6500244140625,839.6500244140625,90289
2022-07-28 11:11:00-04:00,839.5158081054688,840.1799926757812,838.7000122070312,838.8699951171875,838.8699951171875,124803
2022-07-28 11:12:00-04:00,838.7899780273438,841.3300170898438,838.72998046875,840.3099975585938,840.3099975585938,92345
2022-07-28 11:13:00-04:00,840.47998046875,841.6234741210938,840.3900146484375,840.6799926757812,840.6799926757812,74431
2022-07-28 11:14:00-04:00,840.8538208007812,840.9749755859375,839.3800048828125,840.3900146484375,840.3900146484375,69676
2022-07-28 11:15:00-04:00,840.5999755859375,840.5999755859375,838.0800170898438,839.0,839.0,80360
2022-07-28 11:16:00-04:00,838.9199829101562,840.0,838.5549926757812,839.8499755859375,839.8499755859375,87442
2022-07-28 11:17:00-04:00,840.0,840.0700073242188,838.7849731445312,839.1810913085938,839.1810913085938,59818
2022-07-28 11:18:00-04:00,839.2191772460938,839.4249877929688,837.2492065429688,837.2492065429688,837.2492065429688,74493
2022-07-28 11:19:00-04:00,837.3350219726562,838.2199096679688,836.6199951171875,838.0,838.0,86550
2022-07-28 11:20:00-04:00,837.9556884765625,837.9990234375,836.7645263671875,836.9600219726562,836.9600219726562,58668
2022-07-28 11:21:00-04:00,836.75,838.4699096679688,836.72998046875,838.3681030273438,838.3681030273438,50810
2022-07-28 11:22:00-04:00,838.35498046875,838.3787231445312,837.0499877929688,837.4650268554688,837.4650268554688,36085
2022-07-28 11:23:00-04:00,837.2750244140625,839.8800048828125,837.2750244140625,839.6019897460938,839.6019897460938,97036
2022-07-28 11:24:00-04:00,839.8599853515625,841.489990234375,839.7999877929688,841.2999877929688,841.2999877929688,119115
2022-07-28 11:25:00-04:00,841.3248291015625,841.6599731445312,840.5,841.3200073242188,841.3200073242188,80456
2022-07-28 11:26:00-04:00,841.1900024414062,842.7999267578125,841.1599731445312,841.744384765625,841.744384765625,102305
2022-07-28 11:27:00-04:00,841.4500122070312,843.8800048828125,841.0499877929688,843.5900268554688,843.5900268554688,112371
2022-07-28 11:28:00-04:00,843.8598022460938,843.8598022460938,842.7886962890625,843.3099975585938,843.3099975585938,82830
2022-07-28 11:29:00-04:00,843.1799926757812,843.669921875,842.6801147460938,842.9968872070312,842.9968872070312,54764
2022-07-28 11:30:00-04:00,842.8599853515625,843.3400268554688,841.1199951171875,841.1500244140625,841.1500244140625,55718
2022-07-28 11:31:00-04:00,841.1099853515625,841.7199096679688,840.010009765625,841.375,841.375,77770
2022-07-28 11:32:00-04:00,841.4949951171875,843.5700073242188,841.4949951171875,842.0,842.0,76472
2022-07-28 11:33:00-04:00,842.1246948242188,842.6699829101562,841.7100219726562,842.5289916992188,842.5289916992188,42657
2022-07-28 11:34:00-04:00,842.6300048828125,842.9600219726562,841.802001953125,842.0050048828125,842.0050048828125,29947
2022-07-28 11:35:00-04:00,842.0999755859375,842.4871826171875,841.2999877929688,842.1380004882812,842.1380004882812,35999
2022-07-28 11:36:00-04:00,842.205078125,842.7999267578125,840.6300048828125,840.9500122070312,840.9500122070312,48290
2022-07-28 11:37:00-04:00,840.8099975585938,841.5,840.6524047851562,841.3250122070312,841.3250122070312,25168
2022-07-28 11:38:00-04:00,841.219970703125,842.9000244140625,841.2100219726562,842.5,842.5,48942
2022-07-28 11:39:00-04:00,842.3350219726562,842.396728515625,841.0,841.8150024414062,841.8150024414062,27442
2022-07-28 11:40:00-04:00,841.7932739257812,841.9285888671875,840.9057006835938,841.9285888671875,841.9285888671875,30343
2022-07-28 11:41:00-04:00,842.0,842.1199951171875,840.719970703125,841.1464233398438,841.1464233398438,39225
2022-07-28 11:42:00-04:00,841.2000122070312,841.4400024414062,840.0,840.8499755859375,840.8499755859375,53762
2022-07-28 11:43:00-04:00,840.8099975585938,841.8400268554688,840.0399780273438,841.8400268554688,841.8400268554688,40028
2022-07-28 11:44:00-04:00,841.8599853515625,843.6300048828125,841.489013671875,843.2000122070312,843.2000122070312,97194
2022-07-28 11:45:00-04:00,843.0100708007812,843.9600219726562,842.0200805664062,842.6599731445312,842.6599731445312,86845
2022-07-28 11:46:00-04:00,842.5,842.6599731445312,840.6799926757812,840.72998046875,840.72998046875,61159
2022-07-28 11:47:00-04:00,840.75,841.5,840.719970703125,841.3300170898438,841.3300170898438,39207
2022-07-28 11:48:00-04:00,841.3300170898438,841.3300170898438,840.2509765625,841.0,841.0,29954
2022-07-28 11:49:00-04:00,840.989990234375,841.8300170898438,840.85009765625,841.7100219726562,841.7100219726562,66254
2022-07-28 11:50:00-04:00,841.6400146484375,842.0,841.0001220703125,841.0599975585938,841.0599975585938,48486
2022-07-28 11:51:00-04:00,841.1199951171875,841.4000244140625,840.739990234375,840.8200073242188,840.8200073242188,22860
2022-07-28 11:52:00-04:00,840.8099975585938,841.969970703125,840.3800048828125,841.969970703125,841.969970703125,50427
2022-07-28 11:53:00-04:00,841.8350219726562,842.4794921875,841.6035766601562,842.010009765625,842.010009765625,38903
2022-07-28 11:54:00-04:00,841.8499755859375,842.1998901367188,840.5300903320312,840.8798828125,840.8798828125,50849
2022-07-28 11:55:00-04:00,840.5999755859375,840.7949829101562,839.530029296875,839.5399780273438,839.5399780273438,73024
2022-07-28 11:56:00-04:00,839.5399780273438,840.97998046875,839.1099853515625,840.5632934570312,840.5632934570312,46100
2022-07-28 11:57:00-04:00,840.5,841.3800048828125,840.4600219726562,840.9860229492188,840.9860229492188,31057
2022-07-28 11:58:00-04:00,840.8355712890625,840.9949951171875,840.0,840.02001953125,840.02001953125,33906
2022-07-28 11:59:00-04:00,840.030029296875,840.52001953125,839.4000244140625,839.5223999023438,839.5223999023438,35916
2022-07-28 12:00:00-04:00,839.64501953125,840.3599853515625,839.52001953125,840.3200073242188,840.3200073242188,32293
2022-07-28 12:01:00-04:00,840.1201171875,840.2453002929688,839.4201049804688,839.6998901367188,839.6998901367188,24255
2022-07-28 12:02:00-04:00,839.6699829101562,840.4000244140625,839.280029296875,840.155029296875,840.155029296875,37656
2022-07-28 12:03:00-04:00,840.02001953125,840.0794067382812,838.1500244140625,838.1500244140625,838.1500244140625,54146
2022-07-28 12:04:00-04:00,838.1400146484375,839.4298706054688,838.1400146484375,839.1300048828125,839.1300048828125,31091
2022-07-28 12:05:00-04:00,839.25,839.7999877929688,839.02001953125,839.535888671875,839.535888671875,27856
2022-07-28 12:06:00-04:00,839.3699951171875,839.416015625,838.7000122070312,838.8800048828125,838.8800048828125,23226
2022-07-28 12:07:00-04:00,838.89501953125,839.2365112304688,837.6099853515625,837.6099853515625,837.6099853515625,38279
2022-07-28 12:08:00-04:00,837.5599975585938,837.8599853515625,835.5900268554688,836.0900268554688,836.0900268554688,98391
2022-07-28 12:09:00-04:00,836.088623046875,836.3350219726562,835.239990234375,835.9500122070312,835.9500122070312,51333
2022-07-28 12:10:00-04:00,836.0,836.3298950195312,835.72998046875,836.0499877929688,836.0499877929688,40939
2022-07-28 12:11:00-04:00,836.1962890625,837.2100219726562,836.02001953125,836.2067260742188,836.2067260742188,62458
2022-07-28 12:12:00-04:00,836.1300048828125,837.3298950195312,836.1300048828125,837.1400146484375,837.1400146484375,37501
2022-07-28 12:13:00-04:00,837.280029296875,837.3079833984375,836.3162231445312,837.094970703125,837.094970703125,27067
2022-07-28 12:14:00-04:00,837.25,837.60498046875,836.8800048828125,836.8800048828125,836.8800048828125,28496
2022-07-28 12:15:00-04:00,836.8800048828125,837.0900268554688,835.9199829101562,836.0399780273438,836.0399780273438,44592
2022-07-28 12:16:00-04:00,835.9299926757812,836.439208984375,835.8099975585938,836.1036987304688,836.1036987304688,19239
2022-07-28 12:17:00-04:00,836.1599731445312,836.2100219726562,835.4000244140625,835.5255737304688,835.5255737304688,25835
2022-07-28 12:18:00-04:00,835.6826171875,835.7100219726562,834.5399780273438,835.02001953125,835.02001953125,106002
2022-07-28 12:19:00-04:00,834.9400024414062,834.9520874023438,832.28271484375,832.9199829101562,832.9199829101562,101025
2022-07-28 12:20:00-04:00,833.030029296875,833.1500244140625,832.1099853515625,832.3699951171875,832.3699951171875,48785
2022-07-28 12:21:00-04:00,832.3900146484375,833.9199829101562,832.3900146484375,833.4550170898438,833.4550170898438,66929
2022-07-28 12:22:00-04:00,833.4824829101562,834.3900146484375,833.0900268554688,834.1300048828125,834.1300048828125,50968
2022-07-28 12:23:00-04:00,834.030029296875,834.6900024414062,833.510009765625,834.6345825195312,834.6345825195312,38601
2022-07-28 12:24:00-04:00,834.6799926757812,835.9799194335938,834.60009765625,835.8048095703125,835.8048095703125,66421
2022-07-28 12:25:00-04:00,835.9199829101562,836.6599731445312,835.4100952148438,835.601806640625,835.601806640625,64346
2022-07-28 12:26:00-04:00,835.4500122070312,836.4400024414062,835.4099731445312,835.8200073242188,835.8200073242188,32339
2022-07-28 12:27:00-04:00,835.72998046875,836.6900024414062,835.72998046875,836.3800048828125,836.3800048828125,19443
2022-07-28 12:28:00-04:00,836.3499755859375,837.760009765625,836.3480224609375,837.7122192382812,837.7122192382812,35237
2022-07-28 12:29:00-04:00,837.594970703125,838.0,837.030029296875,837.2000732421875,837.2000732421875,53367
2022-07-28 12:30:00-04:00,837.3800048828125,837.7813110351562,837.0831298828125,837.719970703125,837.719970703125,24205
2022-07-28 12:31:00-04:00,837.510009765625,838.8900146484375,837.489990234375,838.4301147460938,838.4301147460938,51823
2022-07-28 12:32:00-04:00,838.4199829101562,839.13720703125,837.5670166015625,837.5670166015625,837.5670166015625,50308
2022-07-28 12:33:00-04:00,837.5399780273438,837.5399780273438,836.4199829101562,837.07421875,837.07421875,41625
2022-07-28 12:34:00-04:00,837.1599731445312,837.8300170898438,836.9199829101562,837.6599731445312,837.6599731445312,18617
2022-07-28 12:35:00-04:00,837.7899780273438,838.47998046875,837.60009765625,838.2498779296875,838.2498779296875,36534
2022-07-28 12:36:00-04:00,838.2999877929688,838.8900146484375,837.72998046875,838.805908203125,838.805908203125,33160
2022-07-28 12:37:00-04:00,838.8477172851562,839.2000122070312,838.5089111328125,838.8499755859375,838.8499755859375,25265
2022-07-28 12:38:00-04:00,838.771728515625,839.0700073242188,838.4000244140625,838.8499755859375,838.8499755859375,26353
2022-07-28 12:39:00-04:00,839.0,839.7147216796875,838.719970703125,839.2901000976562,839.2901000976562,43381
2022-07-28 12:40:00-04:00,839.3900146484375,839.3900146484375,838.469970703125,839.0,839.0,28593
2022-07-28 12:41:00-04:00,838.9650268554688,839.3099975585938,838.630126953125,838.7265014648438,838.7265014648438,21233
2022-07-28 12:42:00-04:00,838.8499755859375,839.25,838.4199829101562,839.25,839.25,24292
2022-07-28 12:43:00-04:00,839.1950073242188,839.5885009765625,838.8800048828125,839.1950073242188,839.1950073242188,29190
2022-07-28 12:44:00-04:00,839.1649780273438,839.2100219726562,838.22998046875,838.8958129882812,838.8958129882812,18977
2022-07-28 12:45:00-04:00,838.8499755859375,839.3900146484375,838.6199951171875,839.147216796875,839.147216796875,21660
2022-07-28 12:46:00-04:00,839.169921875,839.169921875,838.3001098632812,838.8499755859375,838.8499755859375,19195
2022-07-28 12:47:00-04:00,838.9199829101562,839.0,838.3201293945312,838.5599975585938,838.5599975585938,19683
2022-07-28 12:48:00-04:00,838.4199829101562,838.6599731445312,838.1801147460938,838.4000244140625,838.4000244140625,27607
2022-07-28 12:49:00-04:00,838.0999755859375,838.27001953125,837.5999755859375,837.9400024414062,837.9400024414062,34392
2022-07-28 12:50:00-04:00,837.9400024414062,839.1699829101562,837.9099731445312,838.1196899414062,838.1196899414062,40692
2022-07-28 12:51:00-04:00,838.0999755859375,838.52001953125,837.0499877929688,838.2100219726562,838.2100219726562,28670
2022-07-28 12:52:00-04:00,838.3499755859375,839.969970703125,838.3201293945312,839.969970703125,839.969970703125,56636
2022-07-28 12:53:00-04:00,839.9400024414062,840.239990234375,839.0499877929688,839.2009887695312,839.2009887695312,56872
2022-07-28 12:54:00-04:00,839.32470703125,840.0,838.7899780273438,839.9600219726562,839.9600219726562,35172
2022-07-28 12:55:00-04:00,839.9349975585938,840.1099853515625,839.0701293945312,839.6900024414062,839.6900024414062,22500
2022-07-28 12:56:00-04:00,839.5900268554688,839.5900268554688,838.4099731445312,838.4700927734375,838.4700927734375,24154
2022-07-28 12:57:00-04:00,838.5908813476562,838.9199829101562,838.4000244140625,838.489990234375,838.489990234375,21217
2022-07-28 12:58:00-04:00,838.5499877929688,838.5499877929688,838.02001953125,838.2999267578125,838.2999267578125,23252
2022-07-28 12:59:00-04:00,838.126708984375,838.2999877929688,837.0499877929688,837.1300048828125,837.1300048828125,33316
2022-07-28 13:00:00-04:00,837.0700073242188,837.6900024414062,835.2999877929688,835.7999877929688,835.7999877929688,67132
2022-07-28 13:01:00-04:00,835.719970703125,836.3699951171875,835.3599853515625,835.5355224609375,835.5355224609375,31943
2022-07-28 13:02:00-04:00,835.530029296875,836.25,835.3400268554688,835.5999755859375,835.5999755859375,35951
2022-07-28 13:03:00-04:00,835.719970703125,836.469970703125,835.6599731445312,836.010009765625,836.010009765625,28052
2022-07-28 13:04:00-04:00,835.9000244140625,836.1013793945312,835.6199951171875,836.0499877929688,836.0499877929688,14839
2022-07-28 13:05:00-04:00,835.9199829101562,836.2000122070312,835.5800170898438,835.6500244140625,835.6500244140625,18244
2022-07-28 13:06:00-04:00,835.6599731445312,837.719970703125,835.6599731445312,837.3300170898438,837.3300170898438,53186
2022-07-28 13:07:00-04:00,837.4578247070312,838.0,837.3499755859375,837.8900146484375,837.8900146484375,34711
2022-07-28 13:08:00-04:00,837.9500122070312,838.0,837.0562744140625,837.0562744140625,837.0562744140625,31554
2022-07-28 13:09:00-04:00,836.8900146484375,837.52001953125,836.8699951171875,837.4227905273438,837.4227905273438,11672
2022-07-28 13:10:00-04:00,837.4450073242188,837.7999267578125,836.7249755859375,836.7249755859375,836.7249755859375,13873
2022-07-28 13:11:00-04:00,836.5587158203125,838.4099731445312,836.5587158203125,838.325927734375,838.325927734375,26925
2022-07-28 13:12:00-04:00,838.405029296875,838.47998046875,838.0,838.2354736328125,838.2354736328125,20631
2022-07-28 13:13:00-04:00,838.090087890625,839.4299926757812,838.0,838.9000244140625,838.9000244140625,51152
2022-07-28 13:14:00-04:00,838.723388671875,839.3800048828125,838.723388671875,838.9500122070312,838.9500122070312,23946
2022-07-28 13:15:00-04:00,839.0202026367188,839.2999877929688,838.4500732421875,838.7100219726562,838.7100219726562,21884
2022-07-28 13:16:00-04:00,838.5650024414062,839.1500244140625,838.1300048828125,838.66650390625,838.66650390625,24835
2022-07-28 13:17:00-04:00,838.77001953125,838.77001953125,837.6503295898438,838.1199951171875,838.1199951171875,36831
2022-07-28 13:18:00-04:00,838.1199951171875,838.14990234375,837.3599853515625,838.0999755859375,838.0999755859375,14384
2022-07-28 13:19:00-04:00,838.0700073242188,838.4600219726562,837.8521728515625,838.3699951171875,838.3699951171875,11607
2022-07-28 13:20:00-04:00,838.5,838.677001953125,838.010009765625,838.4072265625,838.4072265625,22516
2022-07-28 13:21:00-04:00,838.4141845703125,839.4000244140625,837.9600219726562,839.3853759765625,839.3853759765625,41237
2022-07-28 13:22:00-04:00,838.8001098632812,839.27001953125,838.8001098632812,839.260009765625,839.260009765625,30551
2022-07-28 13:23:00-04:00,839.2899780273438,839.3499755859375,838.760009765625,838.8099975585938,838.8099975585938,33703
2022-07-28 13:24:00-04:00,838.8200073242188,839.0,838.219970703125,838.510009765625,838.510009765625,14816
2022-07-28 13:25:00-04:00,838.64501953125,838.969970703125,838.52001953125,838.530029296875,838.530029296875,11117
2022-07-28 13:26:00-04:00,838.6351928710938,838.8212890625,837.6300048828125,837.8300170898438,837.8300170898438,35438
2022-07-28 13:27:00-04:00,837.6500244140625,838.52001953125,837.6500244140625,838.0900268554688,838.0900268554688,25897
2022-07-28 13:28:00-04:00,838.1199951171875,838.739990234375,838.1099853515625,838.3499755859375,838.3499755859375,18089
2022-07-28 13:29:00-04:00,838.3406982421875,838.8699951171875,838.3099975585938,838.5302124023438,838.5302124023438,18260
2022-07-28 13:30:00-04:00,838.6799926757812,838.7702026367188,838.2000122070312,838.3599853515625,838.3599853515625,24782
2022-07-28 13:31:00-04:00,838.3099975585938,838.75,838.3099975585938,838.7098999023438,838.7098999023438,12481
2022-07-28 13:32:00-04:00,838.3471069335938,838.8800048828125,838.3099975585938,838.6599731445312,838.6599731445312,13327
2022-07-28 13:33:00-04:00,838.7138061523438,839.0900268554688,838.4099731445312,838.9600219726562,838.9600219726562,25988
